127.0.0.1 - - [02/Jun/2016:19:48:38 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 3096
0:0:0:0:0:0:0:1 - - [02/Jun/2016:19:48:38 -0300] "POST /juddi-gui/ajax/saveservicedetails.jsp HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [02/Jun/2016:21:40:07 -0300] "GET /juddi-gui/serviceBrowse.jsp HTTP/1.1" 200 21330
0:0:0:0:0:0:0:1 - - [02/Jun/2016:21:40:07 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [02/Jun/2016:21:40:08 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 4538
0:0:0:0:0:0:0:1 - - [02/Jun/2016:21:40:08 -0300] "GET /juddi-gui/ajax/servicesearch.jsp?keyword=%25&offset=%5Bobject%20HTMLSpanElement%5D&maxrecords=20&lang=&_=1464914407989 HTTP/1.1" 200 8308
127.0.0.1 - - [02/Jun/2016:21:40:17 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 3078
0:0:0:0:0:0:0:1 - - [02/Jun/2016:21:40:17 -0300] "GET /juddi-gui/serviceEditor.jsp?id=uddi:calculadoracientifica:service_calculadoracientifica HTTP/1.1" 200 45775
0:0:0:0:0:0:0:1 - - [02/Jun/2016:21:40:17 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [02/Jun/2016:21:40:17 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 935
0:0:0:0:0:0:0:1 - - [02/Jun/2016:21:40:17 -0300] "GET /juddi-gui/ajax/opInfo.jsp?id=uddi:calculadoracientifica:service_calculadoracientifica HTTP/1.1" 200 434
127.0.0.1 - - [02/Jun/2016:21:40:17 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 2136
0:0:0:0:0:0:0:1 - - [02/Jun/2016:21:40:17 -0300] "GET /juddi-gui/ajax/tmodelsearch.jsp?keyword=%25&offset=0&maxrecords=10&lang=&chooser=undefined&_=1464914417603 HTTP/1.1" 200 1919
127.0.0.1 - - [02/Jun/2016:21:40:35 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 2136
0:0:0:0:0:0:0:1 - - [02/Jun/2016:21:40:35 -0300] "GET /juddi-gui/ajax/tmodelsearch.jsp?keyword=%25&offset=0&maxrecords=10&lang=&chooser=true&_=1464914417604 HTTP/1.1" 200 2168
